agency_cd,site_no,Date,Flow,Flow_cd
USGS,09521000,1938-04-30,7050,A
USGS,09521000,1938-05-01,6860,A
USGS,09521000,1938-05-02,6820,A
USGS,09521000,1938-05-03,7010,A
USGS,09521000,1938-05-04,6900,A
USGS,09521000,1938-05-05,6900,A
USGS,09521000,1938-05-06,7010,A
USGS,09521000,1938-05-07,7320,A
USGS,09521000,1938-05-08,6590,A
USGS,09521000,1938-05-09,6710,A
USGS,09521000,1938-05-10,6930,A
USGS,09521000,1938-05-11,6560,A
USGS,09521000,1938-05-12,6780,A
USGS,09521000,1938-05-13,7720,A
USGS,09521000,1938-05-14,8000,A
USGS,09521000,1938-05-15,6900,A
USGS,09521000,1938-05-16,6010,A
USGS,09521000,1938-05-17,5520,A
USGS,09521000,1938-05-18,5240,A
USGS,09521000,1938-05-19,5180,A
USGS,09521000,1938-05-20,5240,A
USGS,09521000,1938-05-21,5480,A
USGS,09521000,1938-05-22,5580,A
USGS,09521000,1938-05-23,5350,A
USGS,09521000,1938-05-24,5350,A
USGS,09521000,1938-05-25,5450,A
USGS,09521000,1938-05-26,5310,A
USGS,09521000,1938-05-27,5140,A
USGS,09521000,1938-05-28,5210,A
USGS,09521000,1938-05-29,4910,A
USGS,09521000,1938-05-30,5140,A
USGS,09521000,1938-05-31,5280,A
USGS,09521000,1938-06-01,5080,A
USGS,09521000,1938-06-02,5080,A
USGS,09521000,1938-06-03,5080,A
USGS,09521000,1938-06-04,5240,A
USGS,09521000,1938-06-05,4820,A
USGS,09521000,1938-06-06,5010,A
USGS,09521000,1938-06-07,5480,A
USGS,09521000,1938-06-08,5660,A
USGS,09521000,1938-06-09,5620,A
USGS,09521000,1938-06-10,5760,A
USGS,09521000,1938-06-11,6190,A
USGS,09521000,1938-06-12,5860,A
USGS,09521000,1938-06-13,5620,A
USGS,09521000,1938-06-14,5800,A
USGS,09521000,1938-06-15,6080,A
USGS,09521000,1938-06-16,5860,A
USGS,09521000,1938-06-17,5970,A
USGS,09521000,1938-06-18,6260,A
USGS,09521000,1938-06-19,5800,A
USGS,09521000,1938-06-20,5690,A
USGS,09521000,1938-06-21,5800,A
USGS,09521000,1938-06-22,5860,A
USGS,09521000,1938-06-23,5660,A
USGS,09521000,1938-06-24,5450,A
USGS,09521000,1938-06-25,6220,A
USGS,09521000,1938-06-26,5690,A
USGS,09521000,1938-06-27,5800,A
USGS,09521000,1938-06-28,5970,A
USGS,09521000,1938-06-29,6440,A
USGS,09521000,1938-06-30,6300,A
USGS,09521000,1938-07-01,6150,A
USGS,09521000,1938-07-02,6410,A
USGS,09521000,1938-07-03,6040,A
USGS,09521000,1938-07-04,5800,A
USGS,09521000,1938-07-05,6330,A
USGS,09521000,1938-07-06,8420,A
USGS,09521000,1938-07-07,8130,A
USGS,09521000,1938-07-08,7240,A
USGS,09521000,1938-07-09,7560,A
USGS,09521000,1938-07-10,6710,A
USGS,09521000,1938-07-11,6590,A
USGS,09521000,1938-07-12,6590,A
USGS,09521000,1938-07-13,6560,A
USGS,09521000,1938-07-14,6670,A
USGS,09521000,1938-07-15,6860,A
USGS,09521000,1938-07-16,7090,A
USGS,09521000,1938-07-17,6440,A
USGS,09521000,1938-07-18,6300,A
USGS,09521000,1938-07-19,6820,A
USGS,09521000,1938-07-20,6740,A
USGS,09521000,1938-07-21,6970,A
USGS,09521000,1938-07-22,6630,A
USGS,09521000,1938-07-23,7090,A
USGS,09521000,1938-07-24,7130,A
USGS,09521000,1938-07-25,7600,A
USGS,09521000,1938-07-26,7520,A
USGS,09521000,1938-07-27,7090,A
USGS,09521000,1938-07-28,7360,A
USGS,09521000,1938-07-29,7920,A
USGS,09521000,1938-07-30,8130,A
USGS,09521000,1938-07-31,7130,A
USGS,09521000,1938-08-01,7280,A
USGS,09521000,1938-08-02,7130,A
USGS,09521000,1938-08-03,6860,A
USGS,09521000,1938-08-04,6740,A
USGS,09521000,1938-08-05,7050,A
USGS,09521000,1938-08-06,7170,A
USGS,09521000,1938-08-07,7360,A
USGS,09521000,1938-08-08,7400,A
USGS,09521000,1938-08-09,7240,A
USGS,09521000,1938-08-10,7320,A
USGS,09521000,1938-08-11,7400,A
USGS,09521000,1938-08-12,6900,A
USGS,09521000,1938-08-13,6740,A
USGS,09521000,1938-08-14,6930,A
USGS,09521000,1938-08-15,7760,A
USGS,09521000,1938-08-16,7480,A
USGS,09521000,1938-08-17,7440,A
USGS,09521000,1938-08-18,7440,A
USGS,09521000,1938-08-19,7240,A
USGS,09521000,1938-08-20,6970,A
USGS,09521000,1938-08-21,6930,A
USGS,09521000,1938-08-22,6710,A
USGS,09521000,1938-08-23,6590,A
USGS,09521000,1938-08-24,6440,A
USGS,09521000,1938-08-25,6260,A
USGS,09521000,1938-08-26,6040,A
USGS,09521000,1938-08-27,6630,A
USGS,09521000,1938-08-28,6120,A
USGS,09521000,1938-08-29,6560,A
USGS,09521000,1938-08-30,6480,A
USGS,09521000,1938-08-31,6410,A
USGS,09521000,1938-09-01,6040,A
USGS,09521000,1938-09-02,5900,A
USGS,09521000,1938-09-03,6080,A
USGS,09521000,1938-09-04,6010,A
USGS,09521000,1938-09-05,6040,A
USGS,09521000,1938-09-06,5900,A
USGS,09521000,1938-09-07,5830,A
USGS,09521000,1938-09-08,5480,A
USGS,09521000,1938-09-09,5550,A
USGS,09521000,1938-09-10,5800,A
USGS,09521000,1938-09-11,5760,A
USGS,09521000,1938-09-12,5800,A
USGS,09521000,1938-09-13,5830,A
USGS,09521000,1938-09-14,6010,A
USGS,09521000,1938-09-15,5830,A
USGS,09521000,1938-09-16,5830,A
USGS,09521000,1938-09-17,5970,A
USGS,09521000,1938-09-18,6220,A
USGS,09521000,1938-09-19,6040,A
USGS,09521000,1938-09-20,6040,A
USGS,09521000,1938-09-21,6010,A
USGS,09521000,1938-09-22,6080,A
USGS,09521000,1938-09-23,6150,A
USGS,09521000,1938-09-24,6260,A
USGS,09521000,1938-09-25,5940,A
USGS,09521000,1938-09-26,5970,A
USGS,09521000,1938-09-27,5690,A
USGS,09521000,1938-09-28,5450,A
USGS,09521000,1938-09-29,5350,A
USGS,09521000,1938-09-30,5660,A
USGS,09521000,1938-10-01,5800,A
USGS,09521000,1938-10-02,5620,A
USGS,09521000,1938-10-03,5550,A
USGS,09521000,1938-10-04,5480,A
USGS,09521000,1938-10-05,5550,A
USGS,09521000,1938-10-06,5660,A
USGS,09521000,1938-10-07,5760,A
USGS,09521000,1938-10-08,5660,A
USGS,09521000,1938-10-09,5380,A
USGS,09521000,1938-10-10,5480,A
USGS,09521000,1938-10-11,5520,A
USGS,09521000,1938-10-12,5660,A
USGS,09521000,1938-10-13,5450,A
USGS,09521000,1938-10-14,5410,A
USGS,09521000,1938-10-15,5760,A
USGS,09521000,1938-10-16,5690,A
USGS,09521000,1938-10-17,5970,A
USGS,09521000,1938-10-18,5900,A
USGS,09521000,1938-10-19,5970,A
USGS,09521000,1938-10-20,5280,A
USGS,09521000,1938-10-21,5660,A
USGS,09521000,1938-10-22,5720,A
USGS,09521000,1938-10-23,5690,A
USGS,09521000,1938-10-24,5180,A
USGS,09521000,1938-10-25,5210,A
USGS,09521000,1938-10-26,5450,A
USGS,09521000,1938-10-27,5310,A
USGS,09521000,1938-10-28,5410,A
USGS,09521000,1938-10-29,5480,A
USGS,09521000,1938-10-30,5380,A
USGS,09521000,1938-10-31,5010,A
USGS,09521000,1938-11-01,5080,A
USGS,09521000,1938-11-02,5140,A
USGS,09521000,1938-11-03,5140,A
USGS,09521000,1938-11-04,5180,A
USGS,09521000,1938-11-05,5720,A
USGS,09521000,1938-11-06,5210,A
USGS,09521000,1938-11-07,5110,A
USGS,09521000,1938-11-08,5450,A
USGS,09521000,1938-11-09,5520,A
USGS,09521000,1938-11-10,5310,A
USGS,09521000,1938-11-11,4780,A
USGS,09521000,1938-11-12,5280,A
USGS,09521000,1938-11-13,5210,A
USGS,09521000,1938-11-14,4400,A
USGS,09521000,1938-11-15,4340,A
USGS,09521000,1938-11-16,4340,A
USGS,09521000,1938-11-17,4280,A
USGS,09521000,1938-11-18,4160,A
USGS,09521000,1938-11-19,4220,A
USGS,09521000,1938-11-20,4500,A
USGS,09521000,1938-11-21,4010,A
USGS,09521000,1938-11-22,3720,A
USGS,09521000,1938-11-23,4010,A
USGS,09521000,1938-11-24,4310,A
USGS,09521000,1938-11-25,4040,A
USGS,09521000,1938-11-26,4160,A
USGS,09521000,1938-11-27,3300,A
USGS,09521000,1938-11-28,3800,A
USGS,09521000,1938-11-29,4370,A
USGS,09521000,1938-11-30,4530,A
USGS,09521000,1938-12-01,4310,A
USGS,09521000,1938-12-02,4190,A
USGS,09521000,1938-12-03,4310,A
USGS,09521000,1938-12-04,4220,A
USGS,09521000,1938-12-05,4280,A
USGS,09521000,1938-12-06,4250,A
USGS,09521000,1938-12-07,4400,A
USGS,09521000,1938-12-08,4470,A
USGS,09521000,1938-12-09,4340,A
USGS,09521000,1938-12-10,4400,A
USGS,09521000,1938-12-11,4370,A
USGS,09521000,1938-12-12,4400,A
USGS,09521000,1938-12-13,4220,A
USGS,09521000,1938-12-14,4500,A
USGS,09521000,1938-12-15,4440,A
USGS,09521000,1938-12-16,4440,A
USGS,09521000,1938-12-17,5000,A
USGS,09521000,1938-12-18,4690,A
USGS,09521000,1938-12-19,4560,A
USGS,09521000,1938-12-20,4070,A
USGS,09521000,1938-12-21,4470,A
USGS,09521000,1938-12-22,4440,A
USGS,09521000,1938-12-23,4690,A
USGS,09521000,1938-12-24,5080,A
USGS,09521000,1938-12-25,5310,A
USGS,09521000,1938-12-26,4340,A
USGS,09521000,1938-12-27,3430,A
USGS,09521000,1938-12-28,4980,A
USGS,09521000,1938-12-29,4780,A
USGS,09521000,1938-12-30,4780,A
USGS,09521000,1938-12-31,4880,A
USGS,09521000,1939-01-01,4740,A
USGS,09521000,1939-01-02,4470,A
USGS,09521000,1939-01-03,4340,A
USGS,09521000,1939-01-04,4230,A
USGS,09521000,1939-01-05,4230,A
USGS,09521000,1939-01-06,3770,A
USGS,09521000,1939-01-07,3620,A
USGS,09521000,1939-01-08,3410,A
USGS,09521000,1939-01-09,3340,A
USGS,09521000,1939-01-10,3500,A
USGS,09521000,1939-01-11,3550,A
USGS,09521000,1939-01-12,3600,A
USGS,09521000,1939-01-13,3590,A
USGS,09521000,1939-01-14,2030,A
USGS,09521000,1939-01-15,3250,A
USGS,09521000,1939-01-16,3430,A
USGS,09521000,1939-01-17,3530,A
USGS,09521000,1939-01-18,3650,A
USGS,09521000,1939-01-19,3550,A
USGS,09521000,1939-01-20,3270,A
USGS,09521000,1939-01-21,3670,A
USGS,09521000,1939-01-22,6760,A
USGS,09521000,1939-01-23,9560,A
USGS,09521000,1939-01-24,11700,A
USGS,09521000,1939-01-25,13200,A
USGS,09521000,1939-01-26,13400,A
USGS,09521000,1939-01-27,15200,A
USGS,09521000,1939-01-28,15800,A
USGS,09521000,1939-01-29,15200,A
USGS,09521000,1939-01-30,18200,A
USGS,09521000,1939-01-31,19200,A
USGS,09521000,1939-02-01,20000,A
USGS,09521000,1939-02-02,21200,A
USGS,09521000,1939-02-03,20600,A
USGS,09521000,1939-02-04,20300,A
USGS,09521000,1939-02-05,21500,A
USGS,09521000,1939-02-06,22300,A
USGS,09521000,1939-02-07,22500,A
USGS,09521000,1939-02-08,22800,A
USGS,09521000,1939-02-09,22600,A
USGS,09521000,1939-02-10,22500,A
USGS,09521000,1939-02-11,21700,A
USGS,09521000,1939-02-12,21900,A
USGS,09521000,1939-02-13,22100,A
USGS,09521000,1939-02-14,21600,A
USGS,09521000,1939-02-15,21400,A
USGS,09521000,1939-02-16,21400,A
USGS,09521000,1939-02-17,21200,A
USGS,09521000,1939-02-18,18700,A
USGS,09521000,1939-02-19,7820,A
USGS,09521000,1939-02-20,9090,A
USGS,09521000,1939-02-21,18200,A
USGS,09521000,1939-02-22,21000,A
USGS,09521000,1939-02-23,21400,A
USGS,09521000,1939-02-24,21200,A
USGS,09521000,1939-02-25,20700,A
USGS,09521000,1939-02-26,20100,A
USGS,09521000,1939-02-27,19400,A
USGS,09521000,1939-02-28,18900,A
USGS,09521000,1939-03-01,19500,A
USGS,09521000,1939-03-02,20400,A
USGS,09521000,1939-03-03,21400,A
USGS,09521000,1939-03-04,19800,A
USGS,09521000,1939-03-05,16800,A
USGS,09521000,1939-03-06,10500,A
USGS,09521000,1939-03-07,5380,A
USGS,09521000,1939-03-08,5430,A
USGS,09521000,1939-03-09,6750,A
USGS,09521000,1939-03-10,6660,A
USGS,09521000,1939-03-11,7770,A
USGS,09521000,1939-03-12,6840,A
USGS,09521000,1939-03-13,6900,A
USGS,09521000,1939-03-14,6840,A
USGS,09521000,1939-03-15,7130,A
USGS,09521000,1939-03-16,8760,A
USGS,09521000,1939-03-17,8800,A
USGS,09521000,1939-03-18,8830,A
USGS,09521000,1939-03-19,8830,A
USGS,09521000,1939-03-20,8330,A
USGS,09521000,1939-03-21,8240,A
USGS,09521000,1939-03-22,8560,A
USGS,09521000,1939-03-23,8140,A
USGS,09521000,1939-03-24,8170,A
USGS,09521000,1939-03-25,8300,A
USGS,09521000,1939-03-26,8070,A
USGS,09521000,1939-03-27,7430,A
USGS,09521000,1939-03-28,7530,A
USGS,09521000,1939-03-29,7780,A
USGS,09521000,1939-03-30,7690,A
USGS,09521000,1939-03-31,7460,A
USGS,09521000,1939-04-01,7610,A
USGS,09521000,1939-04-02,7150,A
USGS,09521000,1939-04-03,7530,A
USGS,09521000,1939-04-04,7690,A
USGS,09521000,1939-04-05,7850,A
USGS,09521000,1939-04-06,8100,A
USGS,09521000,1939-04-07,7650,A
USGS,09521000,1939-04-08,7530,A
USGS,09521000,1939-04-09,7490,A
USGS,09521000,1939-04-10,7430,A
USGS,09521000,1939-04-11,7430,A
USGS,09521000,1939-04-12,7090,A
USGS,09521000,1939-04-13,7340,A
USGS,09521000,1939-04-14,7280,A
USGS,09521000,1939-04-15,7460,A
USGS,09521000,1939-04-16,7370,A
USGS,09521000,1939-04-17,7620,A
USGS,09521000,1939-04-18,7490,A
USGS,09521000,1939-04-19,7430,A
USGS,09521000,1939-04-20,7340,A
USGS,09521000,1939-04-21,7240,A
USGS,09521000,1939-04-22,7180,A
USGS,09521000,1939-04-23,7150,A
USGS,09521000,1939-04-24,7120,A
USGS,09521000,1939-04-25,7060,A
USGS,09521000,1939-04-26,7370,A
USGS,09521000,1939-04-27,6960,A
USGS,09521000,1939-04-28,7000,A
USGS,09521000,1939-04-29,7410,A
USGS,09521000,1939-04-30,6930,A
USGS,09521000,1939-05-01,7180,A
USGS,09521000,1939-05-02,7150,A
USGS,09521000,1939-05-03,6960,A
USGS,09521000,1939-05-04,6930,A
USGS,09521000,1939-05-05,6900,A
USGS,09521000,1939-05-06,7060,A
USGS,09521000,1939-05-07,7430,A
USGS,09521000,1939-05-08,6870,A
USGS,09521000,1939-05-09,6330,A
USGS,09521000,1939-05-10,6060,A
USGS,09521000,1939-05-11,6210,A
USGS,09521000,1939-05-12,6120,A
USGS,09521000,1939-05-13,6090,A
USGS,09521000,1939-05-14,6030,A
USGS,09521000,1939-05-15,6010,A
USGS,09521000,1939-05-16,6480,A
USGS,09521000,1939-05-17,6150,A
USGS,09521000,1939-05-18,5970,A
USGS,09521000,1939-05-19,6000,A
USGS,09521000,1939-05-20,5790,A
USGS,09521000,1939-05-21,6030,A
USGS,09521000,1939-05-22,6120,A
USGS,09521000,1939-05-23,6030,A
USGS,09521000,1939-05-24,5970,A
USGS,09521000,1939-05-25,5790,A
USGS,09521000,1939-05-26,5680,A
USGS,09521000,1939-05-27,5500,A
USGS,09521000,1939-05-28,5270,A
USGS,09521000,1939-05-29,5560,A
USGS,09521000,1939-05-30,5910,A
USGS,09521000,1939-05-31,6360,A
USGS,09521000,1939-06-01,6570,A
USGS,09521000,1939-06-02,6270,A
USGS,09521000,1939-06-03,6120,A
USGS,09521000,1939-06-04,6150,A
USGS,09521000,1939-06-05,5790,A
USGS,09521000,1939-06-06,5740,A
USGS,09521000,1939-06-07,5940,A
USGS,09521000,1939-06-08,5790,A
USGS,09521000,1939-06-09,5760,A
USGS,09521000,1939-06-10,5710,A
USGS,09521000,1939-06-11,6000,A
USGS,09521000,1939-06-12,6060,A
USGS,09521000,1939-06-13,6750,A
USGS,09521000,1939-06-14,6390,A
USGS,09521000,1939-06-15,6210,A
USGS,09521000,1939-06-16,6600,A
USGS,09521000,1939-06-17,6570,A
USGS,09521000,1939-06-18,6360,A
USGS,09521000,1939-06-19,6660,A
USGS,09521000,1939-06-20,6840,A
USGS,09521000,1939-06-21,6720,A
USGS,09521000,1939-06-22,6600,A
USGS,09521000,1939-06-23,6690,A
USGS,09521000,1939-06-24,6750,A
USGS,09521000,1939-06-25,6750,A
USGS,09521000,1939-06-26,6750,A
USGS,09521000,1939-06-27,6720,A
USGS,09521000,1939-06-28,6510,A
USGS,09521000,1939-06-29,6570,A
USGS,09521000,1939-06-30,6810,A
USGS,09521000,1939-07-01,7060,A
USGS,09521000,1939-07-02,7000,A
USGS,09521000,1939-07-03,6840,A
USGS,09521000,1939-07-04,6570,A
USGS,09521000,1939-07-05,6810,A
USGS,09521000,1939-07-06,6810,A
USGS,09521000,1939-07-07,6840,A
USGS,09521000,1939-07-08,6870,A
USGS,09521000,1939-07-09,6810,A
USGS,09521000,1939-07-10,6810,A
USGS,09521000,1939-07-11,6810,A
USGS,09521000,1939-07-12,6960,A
USGS,09521000,1939-07-13,7000,A
USGS,09521000,1939-07-14,6840,A
USGS,09521000,1939-07-15,6960,A
USGS,09521000,1939-07-16,6720,A
USGS,09521000,1939-07-17,6810,A
USGS,09521000,1939-07-18,6750,A
USGS,09521000,1939-07-19,6750,A
USGS,09521000,1939-07-20,6630,A
USGS,09521000,1939-07-21,6690,A
USGS,09521000,1939-07-22,6840,A
USGS,09521000,1939-07-23,7030,A
USGS,09521000,1939-07-24,6780,A
USGS,09521000,1939-07-25,6780,A
USGS,09521000,1939-07-26,7120,A
USGS,09521000,1939-07-27,7210,A
USGS,09521000,1939-07-28,7030,A
USGS,09521000,1939-07-29,7120,A
USGS,09521000,1939-07-30,7370,A
USGS,09521000,1939-07-31,7060,A
USGS,09521000,1939-08-01,7000,A
USGS,09521000,1939-08-02,7000,A
USGS,09521000,1939-08-03,7000,A
USGS,09521000,1939-08-04,7120,A
USGS,09521000,1939-08-05,7000,A
USGS,09521000,1939-08-06,6480,A
USGS,09521000,1939-08-07,6510,A
USGS,09521000,1939-08-08,6690,A
USGS,09521000,1939-08-09,5740,A
USGS,09521000,1939-08-10,5760,A
USGS,09521000,1939-08-11,5710,A
USGS,09521000,1939-08-12,5910,A
USGS,09521000,1939-08-13,5710,A
USGS,09521000,1939-08-14,5650,A
USGS,09521000,1939-08-15,5850,A
USGS,09521000,1939-08-16,6270,A
USGS,09521000,1939-08-17,7530,A
USGS,09521000,1939-08-18,7650,A
USGS,09521000,1939-08-19,7690,A
USGS,09521000,1939-08-20,7120,A
USGS,09521000,1939-08-21,6840,A
USGS,09521000,1939-08-22,6660,A
USGS,09521000,1939-08-23,6630,A
USGS,09521000,1939-08-24,6510,A
USGS,09521000,1939-08-25,6480,A
USGS,09521000,1939-08-26,6510,A
USGS,09521000,1939-08-27,6630,A
USGS,09521000,1939-08-28,6940,A
USGS,09521000,1939-08-29,6690,A
USGS,09521000,1939-08-30,6690,A
USGS,09521000,1939-08-31,6810,A
USGS,09521000,1939-09-01,6900,A
USGS,09521000,1939-09-02,6630,A
USGS,09521000,1939-09-03,6630,A
USGS,09521000,1939-09-04,7430,A
USGS,09521000,1939-09-05,18400,A
USGS,09521000,1939-09-06,16300,A
USGS,09521000,1939-09-07,24800,A
USGS,09521000,1939-09-08,23700,A
USGS,09521000,1939-09-09,18500,A
USGS,09521000,1939-09-10,20700,A
USGS,09521000,1939-09-11,16600,A
USGS,09521000,1939-09-12,17100,A
USGS,09521000,1939-09-13,20000,A
USGS,09521000,1939-09-14,18900,A
USGS,09521000,1939-09-15,19500,A
USGS,09521000,1939-09-16,20700,A
USGS,09521000,1939-09-17,19200,A
USGS,09521000,1939-09-18,12400,A
USGS,09521000,1939-09-19,8090,A
USGS,09521000,1939-09-20,8470,A
USGS,09521000,1939-09-21,6170,A
USGS,09521000,1939-09-22,5370,A
USGS,09521000,1939-09-23,4030,A
USGS,09521000,1939-09-24,6440,A
USGS,09521000,1939-09-25,7150,A
USGS,09521000,1939-09-26,7720,A
USGS,09521000,1939-09-27,10600,A
USGS,09521000,1939-09-28,8870,A
USGS,09521000,1939-09-29,9110,A
USGS,09521000,1939-09-30,9230,A
USGS,09521000,1939-10-01,9760,A
USGS,09521000,1939-10-02,11600,A
USGS,09521000,1939-10-03,12900,A
USGS,09521000,1939-10-04,12200,A
USGS,09521000,1939-10-05,12300,A
USGS,09521000,1939-10-06,11400,A
USGS,09521000,1939-10-07,9570,A
USGS,09521000,1939-10-08,9050,A
USGS,09521000,1939-10-09,8870,A
USGS,09521000,1939-10-10,8780,A
USGS,09521000,1939-10-11,8280,A
USGS,09521000,1939-10-12,8750,A
USGS,09521000,1939-10-13,8200,A
USGS,09521000,1939-10-14,8030,A
USGS,09521000,1939-10-15,8260,A
USGS,09521000,1939-10-16,8140,A
USGS,09521000,1939-10-17,8080,A
USGS,09521000,1939-10-18,7910,A
USGS,09521000,1939-10-19,8430,A
USGS,09521000,1939-10-20,8030,A
USGS,09521000,1939-10-21,8000,A
USGS,09521000,1939-10-22,8000,A
USGS,09521000,1939-10-23,7520,A
USGS,09521000,1939-10-24,7390,A
USGS,09521000,1939-10-25,7630,A
USGS,09521000,1939-10-26,7970,A
USGS,09521000,1939-10-27,8030,A
USGS,09521000,1939-10-28,7890,A
USGS,09521000,1939-10-29,7860,A
USGS,09521000,1939-10-30,7720,A
USGS,09521000,1939-10-31,7660,A
USGS,09521000,1939-11-01,7690,A
USGS,09521000,1939-11-02,7690,A
USGS,09521000,1939-11-03,7770,A
USGS,09521000,1939-11-04,7970,A
USGS,09521000,1939-11-05,7940,A
USGS,09521000,1939-11-06,7940,A
USGS,09521000,1939-11-07,7830,A
USGS,09521000,1939-11-08,8080,A
USGS,09521000,1939-11-09,8080,A
USGS,09521000,1939-11-10,8540,A
USGS,09521000,1939-11-11,8660,A
USGS,09521000,1939-11-12,8540,A
USGS,09521000,1939-11-13,8310,A
USGS,09521000,1939-11-14,8490,A
USGS,09521000,1939-11-15,8960,A
USGS,09521000,1939-11-16,8840,A
USGS,09521000,1939-11-17,8660,A
USGS,09521000,1939-11-18,8780,A
USGS,09521000,1939-11-19,9050,A
USGS,09521000,1939-11-20,9200,A
USGS,09521000,1939-11-21,9140,A
USGS,09521000,1939-11-22,9140,A
USGS,09521000,1939-11-23,9350,A
USGS,09521000,1939-11-24,9230,A
USGS,09521000,1939-11-25,9630,A
USGS,09521000,1939-11-26,9820,A
USGS,09521000,1939-11-27,9790,A
USGS,09521000,1939-11-28,10000,A
USGS,09521000,1939-11-29,9850,A
USGS,09521000,1939-11-30,9940,A
USGS,09521000,1939-12-01,9600,A
USGS,09521000,1939-12-02,9110,A
USGS,09521000,1939-12-03,9020,A
USGS,09521000,1939-12-04,9230,A
USGS,09521000,1939-12-05,9050,A
USGS,09521000,1939-12-06,8960,A
USGS,09521000,1939-12-07,9260,A
USGS,09521000,1939-12-08,9170,A
USGS,09521000,1939-12-09,9080,A
USGS,09521000,1939-12-10,8840,A
USGS,09521000,1939-12-11,9050,A
USGS,09521000,1939-12-12,9570,A
USGS,09521000,1939-12-13,9200,A
USGS,09521000,1939-12-14,8310,A
USGS,09521000,1939-12-15,8260,A
USGS,09521000,1939-12-16,8520,A
USGS,09521000,1939-12-17,9440,A
USGS,09521000,1939-12-18,9320,A
USGS,09521000,1939-12-19,9540,A
USGS,09521000,1939-12-20,9540,A
USGS,09521000,1939-12-21,9320,A
USGS,09521000,1939-12-22,9260,A
USGS,09521000,1939-12-23,8990,A
USGS,09521000,1939-12-24,8990,A
USGS,09521000,1939-12-25,9350,A
USGS,09521000,1939-12-26,9510,A
USGS,09521000,1939-12-27,9200,A
USGS,09521000,1939-12-28,8990,A
USGS,09521000,1939-12-29,8490,A
USGS,09521000,1939-12-30,8030,A
USGS,09521000,1939-12-31,7910,A
USGS,09521000,1940-01-01,7630,A
USGS,09521000,1940-01-02,7630,A
USGS,09521000,1940-01-03,7500,A
USGS,09521000,1940-01-04,7660,A
USGS,09521000,1940-01-05,7770,A
USGS,09521000,1940-01-06,8540,A
USGS,09521000,1940-01-07,8960,A
USGS,09521000,1940-01-08,9820,A
USGS,09521000,1940-01-09,10100,A
USGS,09521000,1940-01-10,10100,A
USGS,09521000,1940-01-11,9910,A
USGS,09521000,1940-01-12,10000,A
USGS,09521000,1940-01-13,10400,A
USGS,09521000,1940-01-14,10300,A
USGS,09521000,1940-01-15,11000,A
USGS,09521000,1940-01-16,13700,A
USGS,09521000,1940-01-17,13300,A
USGS,09521000,1940-01-18,12700,A
USGS,09521000,1940-01-19,12000,A
USGS,09521000,1940-01-20,9760,A
USGS,09521000,1940-01-21,8490,A
USGS,09521000,1940-01-22,7630,A
USGS,09521000,1940-01-23,4060,A
USGS,09521000,1940-01-24,3840,A
USGS,09521000,1940-01-25,3740,A
USGS,09521000,1940-01-26,5710,A
USGS,09521000,1940-01-27,11100,A
USGS,09521000,1940-01-28,10700,A
USGS,09521000,1940-01-29,10700,A
USGS,09521000,1940-01-30,10700,A
USGS,09521000,1940-01-31,10200,A
USGS,09521000,1940-02-01,8110,A
USGS,09521000,1940-02-02,8090,A
USGS,09521000,1940-02-03,8510,A
USGS,09521000,1940-02-04,8410,A
USGS,09521000,1940-02-05,7880,A
USGS,09521000,1940-02-06,7940,A
USGS,09521000,1940-02-07,8250,A
USGS,09521000,1940-02-08,8430,A
USGS,09521000,1940-02-09,7230,A
USGS,09521000,1940-02-10,6470,A
USGS,09521000,1940-02-11,6330,A
USGS,09521000,1940-02-12,6440,A
USGS,09521000,1940-02-13,5780,A
USGS,09521000,1940-02-14,5370,A
USGS,09521000,1940-02-15,5110,A
USGS,09521000,1940-02-16,5250,A
USGS,09521000,1940-02-17,5240,A
USGS,09521000,1940-02-18,5290,A
USGS,09521000,1940-02-19,5330,A
USGS,09521000,1940-02-20,5250,A
USGS,09521000,1940-02-21,5290,A
USGS,09521000,1940-02-22,5270,A
USGS,09521000,1940-02-23,5300,A
USGS,09521000,1940-02-24,5270,A
USGS,09521000,1940-02-25,5190,A
USGS,09521000,1940-02-26,5090,A
USGS,09521000,1940-02-27,5160,A
USGS,09521000,1940-02-28,5350,A
USGS,09521000,1940-02-29,5330,A
USGS,09521000,1940-03-01,5270,A
USGS,09521000,1940-03-02,5490,A
USGS,09521000,1940-03-03,5170,A
USGS,09521000,1940-03-04,5190,A
USGS,09521000,1940-03-05,5130,A
USGS,09521000,1940-03-06,5090,A
USGS,09521000,1940-03-07,5090,A
USGS,09521000,1940-03-08,5080,A
USGS,09521000,1940-03-09,5130,A
USGS,09521000,1940-03-10,5160,A
USGS,09521000,1940-03-11,5160,A
USGS,09521000,1940-03-12,5190,A
USGS,09521000,1940-03-13,5790,A
USGS,09521000,1940-03-14,5830,A
USGS,09521000,1940-03-15,5840,A
USGS,09521000,1940-03-16,5880,A
USGS,09521000,1940-03-17,6030,A
USGS,09521000,1940-03-18,6430,A
USGS,09521000,1940-03-19,6560,A
USGS,09521000,1940-03-20,6720,A
USGS,09521000,1940-03-21,6720,A
USGS,09521000,1940-03-22,6700,A
USGS,09521000,1940-03-23,6830,A
USGS,09521000,1940-03-24,6780,A
USGS,09521000,1940-03-25,7140,A
USGS,09521000,1940-03-26,7250,A
USGS,09521000,1940-03-27,7210,A
